unique_id|competitor_name|extraction_date|product_name|brand|grammage_quantity|grammage_unit|breadcrumb|producthierarchy_level1|producthierarchy_level2|producthierarchy_level3|producthierarchy_level4|producthierarchy_level5|regular_price|selling_price|price_was|promotion_price|promotion_valid_from|promotion_valid_upto|promotion_type|percentage_discount|promotion_description|price_per_unit|currency|pdp_url|Fat %|variants|product_description|instructions|storage_instructions|country_of_origin|allergens|nutritional_score|organictype|upc|ingredients|servings_per_pack|img_urls
1228415|aldi|2025-05-08|Yoghurt Griekse stijl|Lyttos|500.0|g|ALDI Supermarkten > Product > Yoghurt Griekse stijl|ALDI Supermarkten|Product|Yoghurt Griekse stijl|||1.49|1.49|None|||||||2.98|EUR|https://www.aldi.nl/product/yoghurt-griekse-stijl-1228415.html||||||nl||||1228415|||https://s7g10.scene7.com/is/image/aldinord/product_1228415_main_cms_4_nl_nl_yoghurt_griekse_stijl_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/product_1228415_main_cms_2_nl_nl_yoghurt_griekse_stijl_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/product_1228415_main_cms_3_nl_nl_yoghurt_griekse_stijl_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/product_1228415_main_cms_5_nl_nl_yoghurt_griekse_stijl_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/product_1228415_main_cms_1_nl_nl_yoghurt_griekse_stijl_cw01_2024
1227012|aldi|2025-05-08|Biologische volle melk|Mama nature|1.0|l|ALDI Supermarkten > Product > Biologische volle melk|ALDI Supermarkten|Product|Biologische volle melk|||1.29|1.29|None|||||||None|EUR|https://www.aldi.nl/product/biologische-volle-melk-1227012.html||||||nl||||1227012|||https://s7g10.scene7.com/is/image/aldinord/product_1227012_main_cms_2_nl_nl_biologische_volle_melk_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/Van_NL_bodem,https://s7g10.scene7.com/is/image/aldinord/Biologisch
1227001|aldi|2025-05-08|Volle kwark|Milsani|1.0|kg|ALDI Supermarkten > Product > Volle kwark|ALDI Supermarkten|Product|Volle kwark|||2.49|2.49|None|||||||2.49|EUR|https://www.aldi.nl/product/volle-kwark-1227001.html||||||nl||||1227001|||https://s7g10.scene7.com/is/image/aldinord/product_1227001_main_cms_1_nl_nl_volle_kwark_cw01_2024
1226891|aldi|2025-05-08|Magere perzikyoghurt|Milsani|1.0|l|ALDI Supermarkten > Product > Magere perzikyoghurt|ALDI Supermarkten|Product|Magere perzikyoghurt|||2.5|2.5|3.38|2.5|2025-05-12|2025-05-19|discount|26.04%|2 VOOR|2.5|EUR|https://www.aldi.nl/product/magere-perzikyoghurt-1226891.html||||||nl||||1226891|||https://s7g10.scene7.com/is/image/aldinord/product_1226891_main_cms_3_nl_nl_magere_perzikyoghurt_cw01_2024
1226881|aldi|2025-05-08|Magere aardbeienyoghurt|Milsani|1.0|l|ALDI Supermarkten > Product > Magere aardbeienyoghurt|ALDI Supermarkten|Product|Magere aardbeienyoghurt|||2.5|2.5|3.38|2.5|2025-05-12|2025-05-19|discount|26.04%|2 VOOR|2.5|EUR|https://www.aldi.nl/product/magere-aardbeienyoghurt-1226881.html||||||nl||||1226881|||https://s7g10.scene7.com/is/image/aldinord/product_1226881_main_cms_2_nl_nl_magere_aardbeienyoghurt_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/Van_NL_bodem,https://s7g10.scene7.com/is/image/aldinord/Planetproof
1226486|aldi|2025-05-08|Drinkyoghurt framboos|Optimel|1.0|l|ALDI Supermarkten > Product > Drinkyoghurt framboos|ALDI Supermarkten|Product|Drinkyoghurt framboos|||None|None|None|||||||None|EUR|https://www.aldi.nl/product/drinkyoghurt-framboos-1226486.html|||1 l|||nl||||1226486|||https://s7g10.scene7.com/is/image/aldinord/Planetproof,https://s7g10.scene7.com/is/image/aldinord/Van_NL_bodem,https://s7g10.scene7.com/is/image/aldinord/product_1226486_main_cms_1_nl_nl_drinkyoghurt_framboos_cw01_2024
1226430|aldi|2025-05-08|Drinkyoghurt mango-passievrucht|Optimel|1.0|l|ALDI Supermarkten > Product > Drinkyoghurt mango-passievrucht|ALDI Supermarkten|Product|Drinkyoghurt mango-passievrucht|||None|None|None|||||||None|EUR|https://www.aldi.nl/product/drinkyoghurt-mango-passievrucht-1226430.html|||1 l|||nl||||1226430|||https://s7g10.scene7.com/is/image/aldinord/Planetproof,https://s7g10.scene7.com/is/image/aldinord/product_1226430_main_cms_1_nl_nl_drinkyoghurt_mango_passievrucht_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/Van_NL_bodem
1225968|aldi|2025-05-08|Magere kwark|Milsani|500.0|g|ALDI Supermarkten > Product > Magere kwark|ALDI Supermarkten|Product|Magere kwark|||1.49|1.49|None|||||||2.98|EUR|https://www.aldi.nl/product/magere-kwark--1225968.html|||Keuze uit perzik, aardbei en citroen. Minder dan 0,5% vet en zonder toegevoegde suikers.|||nl||||1225968|||https://s7g10.scene7.com/is/image/aldinord/variant_1225968_2_main_cms_2_nl_nl_magere_kwark_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/variant_1225968_6_main_cms_9_nl_nl_magere_kwark_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/variant_1225968_4_main_cms_6_nl_nl_magere_kwark_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/variant_1225968_1_main_cms_4_nl_nl_magere_kwark_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/product_1225968_main_cms_10_nl_nl_magere_kwark_cw01_2024
1225860|aldi|2025-05-08|Vruchtenkwark|Milsani|6100.0|xg|ALDI Supermarkten > Product > Vruchtenkwark|ALDI Supermarkten|Product|Vruchtenkwark|||2.25|2.25|None|||||||22.5|EUR|https://www.aldi.nl/product/vruchtenkwark-1225860.html|||In de smaken banaan (2x), abrikoos (2x) en aardbei (2x).|||nl||||1225860|||https://s7g10.scene7.com/is/image/aldinord/product_1225860_main_cms_3_nl_nl_vruchtenkwark_cw01_2024
1225758|aldi|2025-05-08|Griekse stijl yoghurt 10% vet|Lyttos|1.0|kg|ALDI Supermarkten > Product > Griekse stijl yoghurt 10% vet|ALDI Supermarkten|Product|Griekse stijl yoghurt 10% vet|||2.29|2.29|None|||||||2.29|EUR|https://www.aldi.nl/product/griekse-stijl-yoghurt-10%-vet-1225758.html|||Lekker stevig van structuur met een milde zachte smaak Traditioneel wordt Griekse stijl yoghurt geserveerd met honing en walnoten, maar naturel of met muesli en verse vruchten is deze yoghurt natuurlijk net zo lekker 10% vet|||nl||||1225758|||https://s7g10.scene7.com/is/image/aldinord/variant_1225758_1_main_cms_2_nl_nl_griekse_stijl_yoghurt_10_vet_cw01_2024
1225757|aldi|2025-05-08|Griekse stijl yoghurt 2% vet|Lyttos|1.0|kg|ALDI Supermarkten > Product > Griekse stijl yoghurt 2% vet|ALDI Supermarkten|Product|Griekse stijl yoghurt 2% vet|||2.19|2.19|None|1.59|2025-05-12|2025-05-19|discount|||2.19|EUR|https://www.aldi.nl/product/griekse-stijl-yoghurt-2%-vet-1225757.html|||Griekse stijl yoghurt wordt geserveerd met honing en walnoten, maar naturel of met muesli en verse vruchten is deze yoghurt natuurlijk net zo lekker.|||nl||||1225757|||https://s7g10.scene7.com/is/image/aldinord/product_1225757_main_cms_5_nl_nl_griekse_stijl_yoghurt_2_vet_cw01_2024
1225756|aldi|2025-05-08|8-pack optifit active drink|Milsani|8100.0|xg|ALDI Supermarkten > Product > 8-pack optifit active drink|ALDI Supermarkten|Product|8-pack optifit active drink|||2.19|2.19|None|||||||21.9|EUR|https://www.aldi.nl/product/-8-pack-optifit-active-drink-1225756.html|||Naturel, aardbei of exotisch. Met vitamine B6 en D.|||nl||||1225756|||https://s7g10.scene7.com/is/image/aldinord/variant_1225756_3_main_cms_2_nl_nl_8_pack_optifit_active_drink_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/product_1225756_main_cms_7_nl_nl_8_pack_optifit_active_drink_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/variant_1225756_2_main_cms_6_nl_nl_8_pack_optifit_active_drink_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/variant_1225756_1_main_cms_4_nl_nl_8_pack_optifit_active_drink_cw01_2024
1225739|aldi|2025-05-08|Magere drinkyoghurt aardbei-kers|Milsani|1.0|l|ALDI Supermarkten > Product > Magere drinkyoghurt aardbei-kers|ALDI Supermarkten|Product|Magere drinkyoghurt aardbei-kers|||1|1|1.29|1|2025-05-05|2025-05-12|discount|22.48%||1|EUR|https://www.aldi.nl/product/magere-drinkyoghurt-aardbei-kers-1225739.html||||||nl||||1225739|||https://s7g10.scene7.com/is/image/aldinord/Planetproof,https://s7g10.scene7.com/is/image/aldinord/Van_NL_bodem,https://s7g10.scene7.com/is/image/aldinord/product_1225739_main_cms_3_nl_nl_magere_drinkyoghurt_aardbei_kers_cw01_2024
1225738|aldi|2025-05-08|Magere drinkyoghurt framboos|Milsani|1.0|l|ALDI Supermarkten > Product > Magere drinkyoghurt framboos|ALDI Supermarkten|Product|Magere drinkyoghurt framboos|||1|1|1.29|1|2025-05-05|2025-05-12|discount|22.48%||1|EUR|https://www.aldi.nl/product/magere-drinkyoghurt-framboos-1225738.html||||||nl||||1225738|||https://s7g10.scene7.com/is/image/aldinord/product_1225738_main_cms_3_nl_nl_magere_drinkyoghurt_framboos_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/Van_NL_bodem,https://s7g10.scene7.com/is/image/aldinord/Planetproof
1225737|aldi|2025-05-08|Magere drinkyoghurt mango-passie|Milsani|1.0|l|ALDI Supermarkten > Product > Magere drinkyoghurt mango-passie|ALDI Supermarkten|Product|Magere drinkyoghurt mango-passie|||1|1|1.28|1|2025-05-05|2025-05-12|discount|21.88%||1|EUR|https://www.aldi.nl/product/magere-drinkyoghurt-mango-passie--1225737.html||||||nl||||1225737|||https://s7g10.scene7.com/is/image/aldinord/Planetproof,https://s7g10.scene7.com/is/image/aldinord/Van_NL_bodem,https://s7g10.scene7.com/is/image/aldinord/product_1225737_main_cms_4_nl_nl_magere_drinkyoghurt_mango_passie_cw01_2024
1225736|aldi|2025-05-08|Verse magere drinkyoghurt limoen|Milsani|1.0|l|ALDI Supermarkten > Product > Verse magere drinkyoghurt limoen|ALDI Supermarkten|Product|Verse magere drinkyoghurt limoen|||1.29|1.29|None|||||||1.29|EUR|https://www.aldi.nl/product/-verse-magere-drinkyoghurt-limoen-1225736.html||||||nl||||1225736|||https://s7g10.scene7.com/is/image/aldinord/variant_1225736_1_main_cms_1_nl_nl_verse_magere_drinkyoghurt_limoen_cw01_2024
1225313|aldi|2025-05-08|Halfvolle yoghurt|Milsani|1.0|l|ALDI Supermarkten > Product > Halfvolle yoghurt|ALDI Supermarkten|Product|Halfvolle yoghurt|||1|1|1.28|1|2025-05-05|2025-05-12|discount|21.88%||1|EUR|https://www.aldi.nl/product/halfvolle-yoghurt-1225313.html||||||nl||||1225313|||https://s7g10.scene7.com/is/image/aldinord/product_1225313_main_cms_4_nl_nl_halfvolle_yoghurt_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/Van_NL_bodem,https://s7g10.scene7.com/is/image/aldinord/Planetproof
1225304|aldi|2025-05-08|Biologische volle yoghurt|Mama nature|1.0|l|ALDI Supermarkten > Product > Biologische volle yoghurt|ALDI Supermarkten|Product|Biologische volle yoghurt|||1.49|1.49|None|||||||1.49|EUR|https://www.aldi.nl/product/biologische-volle-yoghurt-1225304.html|||Verpakking gemaakt van hernieuwbare biobased grondstoffen (o.a. suikerriet en hout).|||nl||||1225304|||https://s7g10.scene7.com/is/image/aldinord/Van_NL_bodem,https://s7g10.scene7.com/is/image/aldinord/Biologisch,https://s7g10.scene7.com/is/image/aldinord/product_1225304_main_cms_3_nl_nl_biologische_volle_yoghurt_cw01_2024
1225302|aldi|2025-05-08|Volle yoghurt|Milsani|1.0|l|ALDI Supermarkten > Product > Volle yoghurt|ALDI Supermarkten|Product|Volle yoghurt|||1|1|1.39|1|2025-05-05|2025-05-12|discount|28.06%||1|EUR|https://www.aldi.nl/product/volle-yoghurt-1225302.html||||||nl||||1225302|||https://s7g10.scene7.com/is/image/aldinord/Planetproof,https://s7g10.scene7.com/is/image/aldinord/Van_NL_bodem,https://s7g10.scene7.com/is/image/aldinord/product_1225302_main_cms_2_nl_nl_volle_yoghurt_cw01_2024
1225283|aldi|2025-05-08|Verse halfvolle melk|Milsani|1.0|l|ALDI Supermarkten > Product > Verse halfvolle melk|ALDI Supermarkten|Product|Verse halfvolle melk|||0.99|0.99|None|||||||0.99|EUR|https://www.aldi.nl/product/verse-halfvolle-melk-1225283.html|||Een glas verse melk van 200 ml bevat 30% van de dagelijkse aanbevolen hoeveelheid calcium.&nbsp|||nl||||1225283|||https://s7g10.scene7.com/is/image/aldinord/product_1225283_main_cms_2_nl_nl_verse_halfvolle_melk_cw01_2024
1225282|aldi|2025-05-08|Biologische magere yoghurt|Mama nature|1.0|l|ALDI Supermarkten > Product > Biologische magere yoghurt|ALDI Supermarkten|Product|Biologische magere yoghurt|||1.39|1.39|None|||||||1.39|EUR|https://www.aldi.nl/product/biologische-magere-yoghurt-1225282.html|||Frisse magere yoghurt gemaakt van biologische melk|||nl||||1225282|||https://s7g10.scene7.com/is/image/aldinord/Biologisch,https://s7g10.scene7.com/is/image/aldinord/Van_NL_bodem,https://s7g10.scene7.com/is/image/aldinord/product_1225282_main_cms_2_nl_nl_biologische_magere_yoghurt_cw01_2024
1225281|aldi|2025-05-08|Verse volle melk|Milsani|1.0|l|ALDI Supermarkten > Product > Verse volle melk|ALDI Supermarkten|Product|Verse volle melk|||1.09|1.09|None|||||||1.09|EUR|https://www.aldi.nl/product/verse-volle-melk--1225281.html||||||nl||||1225281|||https://s7g10.scene7.com/is/image/aldinord/product_1225281_main_cms_2_nl_nl_verse_volle_melk_cw01_2024
1225278|aldi|2025-05-08|Magere yoghurt|Milsani|1.0|l|ALDI Supermarkten > Product > Magere yoghurt|ALDI Supermarkten|Product|Magere yoghurt|||1|1|1.19|1|2025-05-05|2025-05-12|discount|15.97%||1|EUR|https://www.aldi.nl/product/magere-yoghurt--1225278.html||||||nl||||1225278|||https://s7g10.scene7.com/is/image/aldinord/Planetproof,https://s7g10.scene7.com/is/image/aldinord/product_1225278_main_cms_3_nl_nl_magere_yoghurt_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/Van_NL_bodem
1224172|aldi|2025-05-08|Turkse stijl yoghurt 10% vet|Milsani|1.0|kg|ALDI Supermarkten > Product > Turkse stijl yoghurt 10% vet|ALDI Supermarkten|Product|Turkse stijl yoghurt 10% vet|||2.49|2.49|None|||||||2.49|EUR|https://www.aldi.nl/product/turkse-stijl-yoghurt-10%-vet-1224172.html||||||nl||||1224172|||https://s7g10.scene7.com/is/image/aldinord/product_1224172_main_cms_1_nl_nl_turkse_stijl_yoghurt_10_vet_cw01_2024
1223294|aldi|2025-05-08|High protein drink|Milsani|332.0|ml|ALDI Supermarkten > Product > High protein drink|ALDI Supermarkten|Product|High protein drink|||1.19|1.19|None|||||||3.58|EUR|https://www.aldi.nl/product/-high-protein-drink--1223294.html|||Cacao of vanille.|||nl||||1223294|||https://s7g10.scene7.com/is/image/aldinord/Rainforest_Alliance,https://s7g10.scene7.com/is/image/aldinord/product_1223294_main_cms_2_nl_nl_high_protein_drink_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/product_1223294_main_cms_1_nl_nl_high_protein_drink_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/product_1223294_main_cms_3_nl_nl_high_protein_drink_cw01_2024
1222210|aldi|2025-05-08|Skyr|Milsani|500.0|g|ALDI Supermarkten > Product > Skyr|ALDI Supermarkten|Product|Skyr|||1.59|1.59|None|||||||3.18|EUR|https://www.aldi.nl/product/skyr--1222210.html|||Skyr is de eiwitrijke yoghurt IJslandse stijl en lekker romig van smaak.|||nl||||1222210|||https://s7g10.scene7.com/is/image/aldinord/variant_1222210_1_main_cms_2_nl_nl_skyr_cw01_2024
1221066|aldi|2025-05-08|Halfvolle vanilleyoghurt|Milsani|1.0|l|ALDI Supermarkten > Product > Halfvolle vanilleyoghurt|ALDI Supermarkten|Product|Halfvolle vanilleyoghurt|||2.5|2.5|3.18|2.5|2025-05-12|2025-05-19|discount|21.38%|2 VOOR|2.5|EUR|https://www.aldi.nl/product/halfvolle-vanilleyoghurt--1221066.html||||||nl||||1221066|||https://s7g10.scene7.com/is/image/aldinord/product_1221066_main_cms_2_nl_nl_halfvolle_vanilleyoghurt_cw01_2024
1220501|aldi|2025-05-08|Yoghurt met muesli|Milsani|170.0|g|ALDI Supermarkten > Product > Yoghurt met muesli|ALDI Supermarkten|Product|Yoghurt met muesli|||0.99|0.99|None|||||||5.82|EUR|https://www.aldi.nl/product/yoghurt-met-muesli-1220501.html|||Volle yoghurt in de smaken vanille of aardbei met muesli. Per stuk 0.75.|||nl||||1220501|||https://s7g10.scene7.com/is/image/aldinord/product_1220501_main_cms_6_nl_nl_yoghurt_met_muesli_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/variant_1220501_1_main_cms_3_nl_nl_yoghurt_met_muesli_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/variant_1220501_3_main_cms_5_nl_nl_yoghurt_met_muesli_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/variant_1220501_2_main_cms_2_nl_nl_yoghurt_met_muesli_cw01_2024
1220370|aldi|2025-05-08|Biologische halfvolle melk|Mama nature|1.0|l|ALDI Supermarkten > Product > Biologische halfvolle melk|ALDI Supermarkten|Product|Biologische halfvolle melk|||1.29|1.29|None|||||||1.29|EUR|https://www.aldi.nl/product/biologische-halfvolle-melk-1220370.html|||Gepasteuriseerde halfvolle biologische melk.|||nl||||1220370|||https://s7g10.scene7.com/is/image/aldinord/Van_NL_bodem,https://s7g10.scene7.com/is/image/aldinord/Biologisch,https://s7g10.scene7.com/is/image/aldinord/product_1220370_main_cms_2_nl_nl_biologische_halfvolle_melk_cw01_2024
1219992|aldi|2025-05-08|Fruit- of volle yoghurt|Milsani|1.0|kg|ALDI Supermarkten > Product > Fruit- of volle yoghurt|ALDI Supermarkten|Product|Fruit- of volle yoghurt|||1.99|1.99|None|||||||1.99|EUR|https://www.aldi.nl/product/fruit--of-volle-yoghurt--1219992.html|||Volle romige yoghurt. Keuze uit aardbei, stracciatella en perzik-passievrucht.|||nl||||1219992|||https://s7g10.scene7.com/is/image/aldinord/variant_1219992_3_main_cms_6_nl_nl_fruit_of_volle_yoghurt_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/variant_1219992_5_main_cms_4_nl_nl_fruit_of_volle_yoghurt_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/product_1219992_main_cms_8_nl_nl_fruit_of_volle_yoghurt_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/variant_1219992_4_main_cms_2_nl_nl_fruit_of_volle_yoghurt_cw01_2024
1219917|aldi|2025-05-08|Drinkyoghurt|Optifit|750.0|ml|ALDI Supermarkten > Product > Drinkyoghurt|ALDI Supermarkten|Product|Drinkyoghurt|||1.19|1.19|None|||||||1.59|EUR|https://www.aldi.nl/product/drinkyoghurt-1219917.html|||Exotic, aardbei of perzik-passievrucht.|||nl||||1219917|||https://s7g10.scene7.com/is/image/aldinord/variant_1219917_2_main_cms_1_nl_nl_drinkyoghurt_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/variant_1219917_5_main_cms_2_nl_nl_drinkyoghurt_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/product_1219917_main_cms_4_nl_nl_drinkyoghurt_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/variant_1219917_5_main_cms_3_nl_nl_drinkyoghurt_cw01_2024
1219308|aldi|2025-05-08|Verse halfvolle melk|Milsani|2.0|l|ALDI Supermarkten > Product > Verse halfvolle melk|ALDI Supermarkten|Product|Verse halfvolle melk|||1.95|1.95|None|||||||0.98|EUR|https://www.aldi.nl/product/verse-halfvolle-melk-1219308.html||||||nl||||1219308|||https://s7g10.scene7.com/is/image/aldinord/product_1219308_main_cms_3_nl_nl_verse_halfvolle_melk_cw01_2024
1219243|aldi|2025-05-08|IJskoffie|Milsani|250.0|ml|ALDI Supermarkten > Product > IJskoffie|ALDI Supermarkten|Product|IJskoffie|||0.75|0.75|None|||||||3|EUR|https://www.aldi.nl/product/ijskoffie--1219243.html|||Goed Getest &quot;Goede kleur, stevige smaak en romig. Goede oppepper.” Bron: de Smaaktest De Telegraaf, april 2022. Incl. heffing SUP 0.10|||nl||||1219243|||https://s7g10.scene7.com/is/image/aldinord/Rainforest_Alliance,https://s7g10.scene7.com/is/image/aldinord/product_1219243_main_cms_12_nl_nl_ijskoffie_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/Goed_getest,https://s7g10.scene7.com/is/image/aldinord/variant_1219243_1_main_cms_6_nl_nl_ijskoffie_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/product_1219243_main_cms_11_nl_nl_ijskoffie_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/variant_1219243_2_main_cms_9_nl_nl_ijskoffie_cw01_2024
1219063|aldi|2025-05-08|Yoghurt met crisp|Milsani|175.0|g|ALDI Supermarkten > Product > Yoghurt met crisp|ALDI Supermarkten|Product|Yoghurt met crisp|||0.89|0.89|None|||||||5.09|EUR|https://www.aldi.nl/product/yoghurt-met-crisp-1219063.html|||157 g yoghurt met 18 g crisps. Keuze uit bananen yoghurt met choco crisps, vanille yoghurt met chocolade parels en kersen yoghurt met choco hoops.|||nl||||1219063|||https://s7g10.scene7.com/is/image/aldinord/variant_1219063_3_main_cms_1_nl_nl_yoghurt_met_crisp_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/product_1219063_main_cms_4_nl_nl_yoghurt_met_crisp_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/Rainforest_Alliance,https://s7g10.scene7.com/is/image/aldinord/variant_1219063_4_main_cms_3_nl_nl_yoghurt_met_crisp_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/variant_1219063_2_main_cms_2_nl_nl_yoghurt_met_crisp_cw01_2024
1218804|aldi|2025-05-08|Roomyoghurt|Ella|150.0|g|ALDI Supermarkten > Product > Roomyoghurt|ALDI Supermarkten|Product|Roomyoghurt|||0.49|0.49|None|||||||3.27|EUR|https://www.aldi.nl/product/-roomyoghurt-1218804.html|||Heerlijk romig. Keuze uit perzik &amp; passievrucht, framboos, bosvruchten en aardbei. Incl. heffing SUP 0.05.|||nl||||1218804|||https://s7g10.scene7.com/is/image/aldinord/variant_1218804_2_main_cms_2_nl_nl_roomyoghurt_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/variant_1218804_3_main_cms_6_nl_nl_roomyoghurt_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/variant_1218804_5_main_cms_4_nl_nl_roomyoghurt_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/variant_1218804_4_main_cms_8_nl_nl_roomyoghurt_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/product_1218804_main_cms_9_nl_nl_roomyoghurt_cw01_2024
1218787|aldi|2025-05-08|Karnemelk|Milsani|1.0|l|ALDI Supermarkten > Product > Karnemelk|ALDI Supermarkten|Product|Karnemelk|||0.99|0.99|None|0.89|2025-05-12|2025-05-19|discount|||0.99|EUR|https://www.aldi.nl/product/karnemelk-1218787.html|||Deze heerlijke, lichtzure drank is rijk aan essentiële voedingsstoffen. Met een laag vetgehalte en een goede bron van eiwitten, is het een gezonde, voedzame toevoeging aan je voeding. Het kan helpen bij de spijsvertering, omdat de melkzuurbacteriën de darmgezondheid bevorderen en de groei van schadelijke bacteriën afremmen. Of je het nu puur drinkt, gebruikt in smoothies of als ingrediënt in je favoriete recepten, karnemelk is altijd een goede keuze. Wist je dit over karnemelk? Wist-je-dat: karnemelk ook gebruikt wordt als ingrediënt in gebak en pannenkoeken, omdat het helpt bij het activeren van het bakpoeder, waardoor het deeg luchtig en licht wordt.|||nl||||1218787|||https://s7g10.scene7.com/is/image/aldinord/product_1218787_main_cms_2_nl_nl_karnemelk_cw01_2024
1218470|aldi|2025-05-08|Halfvolle roeryoghurt naturel|Milsani|500.0|g|ALDI Supermarkten > Product > Halfvolle roeryoghurt naturel|ALDI Supermarkten|Product|Halfvolle roeryoghurt naturel|||0.79|0.79|None|||||||1.58|EUR|https://www.aldi.nl/product/halfvolle-roeryoghurt-naturel-1218470.html|||Halfvolle roeryoghurt naturel smaakt heerlijk mild en zacht. Lekker om te combineren met bijvoorbeeld fruit of ontbijtgranen of om zo van te genieten.|||nl||||1218470|||https://s7g10.scene7.com/is/image/aldinord/variant_1218470_1_main_cms_2_nl_nl_halfvolle_roeryoghurt_naturel_cw01_2024
1218112|aldi|2025-05-08|6-pack yoghurtdrink aardbei of rood fruit|Milsani|6200.0|xml|ALDI Supermarkten > Product > 6-pack yoghurtdrink aardbei of rood fruit|ALDI Supermarkten|Product|6-pack yoghurtdrink aardbei of rood fruit|||1.99|1.99|None|||||||9.95|EUR|https://www.aldi.nl/product/6-pack-yoghurtdrink-aardbei-of-rood-fruit-1218112.html|||Zonder toegevoegde suiker. Buiten de koeling te bewaren.|||nl||||1218112|||https://s7g10.scene7.com/is/image/aldinord/variant_1218112_2_main_cms_9_nl_nl_6_pack_yoghurtdrink_aardbei_of_rood_frui_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/variant_1218112_1_main_cms_3_nl_nl_6_pack_yoghurtdrink_aardbei_of_rood_frui_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/product_1218112_main_cms_13_nl_nl_6_pack_yoghurtdrink_aardbei_of_rood_frui_cw01_2024
1217453|aldi|2025-05-08|High protein pudding|Milsani|200.0|g|ALDI Supermarkten > Product > High protein pudding|ALDI Supermarkten|Product|High protein pudding|||0.79|0.79|1.29|0.79|2025-05-05|2025-05-12|discount|38.76%||3.95|EUR|https://www.aldi.nl/product/high-protein-pudding--1217453.html||||||nl||||1217453|||https://s7g10.scene7.com/is/image/aldinord/variant_1217453_1_main_cms_3_nl_nl_high_protein_pudding_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/Rainforest_Alliance,https://s7g10.scene7.com/is/image/aldinord/variant_1217453_2_main_cms_1_nl_nl_high_protein_pudding_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/product_1217453_main_cms_8_nl_nl_high_protein_pudding_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/variant_1217453_3_main_cms_2_nl_nl_high_protein_pudding_cw01_2024
1217266|aldi|2025-05-08|Magere kwark|Milsani|500.0|g|ALDI Supermarkten > Product > Magere kwark|ALDI Supermarkten|Product|Magere kwark|||1.09|1.09|None|||||||2.18|EUR|https://www.aldi.nl/product/magere-kwark-1217266.html||||||nl||||1217266|||https://s7g10.scene7.com/is/image/aldinord/variant_1217266_1_main_cms_2_nl_nl_magere_kwark_cw01_2024
1217256|aldi|2025-05-08|Volle kwark|Milsani|500.0|g|ALDI Supermarkten > Product > Volle kwark|ALDI Supermarkten|Product|Volle kwark|||1.39|1.39|None|1.19|2025-05-12|2025-05-19|discount|||2.78|EUR|https://www.aldi.nl/product/volle-kwark-1217256.html||||||nl||||1217256|||https://s7g10.scene7.com/is/image/aldinord/Planetproof,https://s7g10.scene7.com/is/image/aldinord/Van_NL_bodem,https://s7g10.scene7.com/is/image/aldinord/product_1217256_main_cms_4_nl_nl_volle_kwark_cw01_2024
